ID,Permalink,Title,Content,"Image Featured",Date,Duur,Kosten,Datum,Plaats,"Externe URL"
161007,https://dutchdigitalagencies.com/event/dutch-digital-day-talentprogramma/,"Dutch Digital Day Talentprogramma","<!-- wp:paragraph -->
<p>We hebben het al gezegd, maar we zeggen het echt heel graag nog een keer: Dutch Digital Day komt eraan! Op 28 juni as vindt de 10de editie van Dutch Digital Day plaats. Hét event dat inspireert en informeert, onder andere dankzij de meest waanzinnige en enthousiaste sprekers uit binnen- en buitenland (did someone say BARBIE?!). Maar deze dag is er niet alleen voor jullie, onze leden. Deze dag is er ook om aanstormend talent te laten zien wie wij, de digitale branche, zijn. Wat we kunnen. Waar onze ambities liggen. En onze dromen.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Ontmoeting studenten en bureaus</strong><br>Tijdens Dutch Digital Day, op 28 juni, organiseren we een ochtendprogramma speciaal voor talent. Dit is dé kans voor DDA-leden om studenten van diverse HBO en MBO opleidingen te ontmoeten.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Het Friends of DDD Talentprogramma</strong><br>Na een uitgebreide evaluatie van voorgaande jaren, hebben we het talentprogramma even lekker opgespized. Wat houdt dat in?</p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul><li>Minder rondes voor bureaus om een case te presenteren, maar de rondes zijn wel langer, wat betekent dat je meer kans hebt om te connecten met de studenten en meer van jezelf en je bureau kan laten zien.</li><li>Daarnaast hebben we de Q&amp;A vervangen door een keynote met toekomstmaker en oprichter van New Future Lab <a href=""https://www.linkedin.com/in/kristelthieme/"">Kristel Thieme</a> en professor ​​<a href=""https://www.linkedin.com/in/tomasz-jaskiewicz-a9a01753/"">Tomasz Jaskiewicz</a>. Het onderwerp van deze keynote zal zijn&nbsp; <strong>‘How To Design for Digital Inclusion’.</strong></li><li>We hebben de studenten deze keer gevraagd om hun portfolio mee te nemen. Er zal tijdens de netwerklunch aan het einde van de ochtend voldoende gelegenheid zijn voor jullie en de studenten om na te praten, maar dus ook om samen te onderzoeken of er een mogelijke match is tussen een student en jouw bureau.</li><li>Voor het eerst tijdens het DDD Talentprogramma krijgen de studenten na deelname een Credly badge, welke zij kunnen showcases op hun LinkedIn pagina en hen support zal bieden in het vinden van de juiste baan.</li></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p><strong>DDD Talent programma 2024</strong><br>09:30 - 10:00 Inloop<br>10:00 - 10:30 Kick off Talentprogramma<br>10:30 - 12:00 Case presentaties van de bureaus en meet &amp; greet met studenten (4 rondes van 20 minuten)<br>12:00 - 12:15 Mini break + inloop gasten keynote<br>12:15 - 12:45 Keynote met toekomstmaker en oprichter van New Future Lab <a href=""https://www.linkedin.com/in/kristelthieme/"">Kristel Thieme</a> en professor ​​<a href=""https://www.linkedin.com/in/tomasz-jaskiewicz-a9a01753/"">Tomasz Jaskiewicz</a> sponsored by CLICKNL. Het onderwerp van deze keynote zal zijn&nbsp; ‘How To Design for Digital Inclusion’&nbsp;<br>12:45 - 13:15 Netwerklunch voor bureaus en studenten<br>13:15 - 13:30 Inloop Dutch Digital Day<br>13:30 Dutch Digital Day</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Wat verwachten we van jou?</strong><br>Om studenten een goed beeld te geven van hoe het is om te werken bij een bureau, nodigen we medewerkers van bureaus uit die betrokken zijn bij het werk voor hun klanten, zoals developers, designers en projectmanagers. Dit geeft de studenten de meest realistische indruk van hoe het er binnen jouw bureau aan toe gaat en kunnen vragen ook het best beantwoord worden. Elk bureau mag 2 medewerkers meenemen.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>In verband met de komst van Engels sprekende studenten, is het van belang dat de case in zowel het Nederlands als Engels gepresenteerd kan worden. Houdt hier dus rekening mee met je voorbereiding.<br>Achteraf zullen we de contactgegevens delen van de studenten die daar toestemming voor geven. Hiermee willen we bureaus in de gelegenheid stellen om nog eens contact op te zoeken met de studenten. Wie weet zit die perfecte match voor een aankomende stageplek of nieuwe vacature zomaar in jouw groep tijdens het DDD Talentprogramma.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Locatie</strong><br>DDD ‘24 vindt plaats bij LIEF. Dit is dezelfde locatie als voorgaande jaren. Er is voldoende parkeergelegenheid en station Amsterdam Sloterdijk ligt op loopafstand.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>I<strong>nvestering</strong><br>Deelname aan het talentprogramma is €1350,- (ex btw)</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Hierbij is inbegrepen:</p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul><li>Deelname twee bureaumedewerkers voor de hele dag; </li><li>Toegang twee stagiaires voor de hele dag;</li><li>Ontmoeting met 80-100 studenten van diverse opleidingen en niveaus;</li><li>Overzicht per mail na het event met de contactgegevens van de studenten die daar - toestemming voor hebben gegeven;</li><li>Toegang tot de keynote sponsored by CLICKNL;</li><li>Koffie/thee en lunch tijdens het ochtendprogramma en natuurlijk al je drankjes, - snacks en eten tijdens DDD;</li><li>Het logo van je bureau wordt in alle interne en externe communicatie omtrent het DDD Talentprogramma meegenomen.</li></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p>Kortom: deze dag wil je niet missen!</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Punt van aandacht</strong><br>Binnenkort zullen wij ook de uitnodiging naar de studenten versturen. Daarom adviseren wij je om jullie <a href=""https://dutchdigitalagencies.com/werkenbij/"">vacatures op de DDA website</a> goed te checken. Zijn deze nog up to date? Dit moment van aandacht is voor jouw bureau een extra kans om onder de aandacht te komen bij wellicht de juiste kandidaat voor een openstaande vacature.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Wil je hier bij zijn of heb je nog vragen?<br>Stuur dan een mail aan Karlijn via info@dutchdigitalagencies.com.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>We hebben ruimte voor 10 bureaus om deel te nemen aan het DDD Talentprogramma, wacht dus niet te lang met inschrijven.</p>
<!-- /wp:paragraph -->",https://dutchdigitalagencies.com/wp-content/uploads/2024/03/RemyOnline-77-scaled.jpg,"2024-03-19 04:52:37",,,28/06/2024,Amsterdam,
161471,https://dutchdigitalagencies.com/event/dda-golf-toernooi/,"DDA Golf Toernooi",,https://dutchdigitalagencies.com/wp-content/uploads/2024/05/LinksValley.jpeg,"2024-05-13 15:00:03",7,0,05/09/2024,Ermelo,https://dda.livits.net/bijeenkomsten/openbaar/dda-golf-toernooi
161658,https://dutchdigitalagencies.com/event/ddd-pre-programma-sponsored-by-clicknl/,"Netwerkevent sponsored by CLICKNL","<!-- wp:paragraph -->
<p>Dutch Digital Day trapt dit jaar niet alleen af met het DDD Talentprogramma, maar ook met een speciaal programma, een netwerkbijeenkomst voor MKB ondernemers. Dit speciale en unieke programma wordt georganiseerd door Dutch Digital Day en CLICKNL. Het programma bestaat uit een inspirerende, interactieve presentatie door Kristel Thieme, oprichter en directeur bij New Future Lab en oprichter Digihandig, en Tomasz Jaskiewicz, lector Civic Prototyping aan de Hogeschool Rotterdam en Design Fellow in Prototyping Complexity aan de faculteit Industrieel Ontwerpen van de TU Delft.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Kristel en Tomasz nemen ons aan de hand van concrete casussen en voorbeelden mee in het land van digitale toegankelijkheid en inclusie. Hoe kan je voorkomen dat het enkel een checklist is om aan wetgeving te voldoen? Hoe ga je er in de praktijk mee aan de slag? En: wat is nu eigenlijk het verschil tussen toegankelijkheid en inclusie?&nbsp;&nbsp;</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>De keynote van Kristel en Tomasz staat gepland op 28 juni van 12:15 - 12:45 uur. Aansluitend zullen we onder het genot van een lekkere lunch verder praten over dit onderwerp, waarna om 13:30 uur Dutch Digital Day zal beginnen.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><br>Wil je er bij zijn? Geef je dan nu op <a href=""https://docs.google.com/forms/d/18LB1m3iJHoQSwZg7cdj2h6GCD2gsuhs6hk9b_sIuPAc/edit"">via deze link</a>, dan houden we, ook voor de lunch, rekening met je komst. Je kan alleen aanwezig zijn bij deze keynote als je kaarten voor DDD hebt gekocht.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Tot dan! Fenna &amp; Karlijn</p>
<!-- /wp:paragraph -->",https://dutchdigitalagencies.com/wp-content/uploads/2024/06/Scherm­afbeelding-2024-06-03-om-09.48.45.jpg,"2024-06-03 07:47:09","30 minuten",,28/06/2024,"LIEF, Amsterdam",
161798,https://dutchdigitalagencies.com/event/hbo-ict-job-career-event/,"HBO-ICT Job & Career event","<!-- wp:paragraph -->
<p>Aanstaande vrijdag 4 oktober is het eindelijk zover: het HBO-ICT Job &amp; Career event in de Expozaal van het Beatrixgebouw in Utrecht. En ook dit jaar is DDA er weer bij, want dit event blijkt al jaren de perfecte manier om in contact te komen met 3de en 4de-jaars studenten die op zoek zijn naar een stageplek of eerste baan.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Stand</strong><br>Samen met een aantal DDA leden zullen we present zijn in onze eigen stand, waar we ruim 1200 bezoekers de ins en outs zullen vertellen over het werken bij een bureau. Wat maakt het werken bij een bureau nou zo leuk? En waarin verschilt een baan bij een digitaal bureau ten opzichte van het werken bij een corporate? We vertellen het je graag! We zijn er van 9:30-16:00 uur.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Masterclasses</strong><br>Maar naast onze aanwezigheid in de stand, mogen we ook dit jaar weer 2 masterclasses verzorgen! De allerleukste manier om studenten iets inhoudelijks te leren of ze op een andere manier uit te dagen. De masterclasses dit jaar worden verzorgd door Synetic en SWIS. Meer over de masterclasses van deze bureaus lees je <a href=""https://hboictjobevent.nl/programma/"">hier.</a></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->",https://dutchdigitalagencies.com/wp-content/uploads/2024/07/Scherm­afbeelding-2024-07-08-om-12.52.52.jpg,"2024-07-08 10:53:18","7 uur",€300,04/10/2024,Utrecht,
162083,https://dutchdigitalagencies.com/event/creative-jam-dutch-design-week-2/,"Creative Jam Dutch Design Week","<!-- wp:paragraph -->
<p>Dutch Digital Agencies, Night of the Nerds, Dutch Digital Design én SintLucas organiseren op vrijdag 25 oktober 2024, tijdens de Dutch Design Week, een speciale Creative Jam.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Teams van studenten van verschillende opleidingen uit het hele land zullen met elkaar aan de slag gaan met een opdracht die dit jaar in samenwerking met Join Us is georganiseerd. <a href=""https://join-us.nu/"">Join Us</a> is een innovatieve stichting die zich richt op het versterken van de mentale gezondheid van jongeren die te maken hebben met eenzaamheid. De aanpak van Join Us richt zich op het effectief aanpakken van eenzaamheid door de persoonlijke en sociale veerkracht van jongeren te vergroten. Deze preventieve hulp is erkend en wordt inmiddels in 80 gemeenten toegepast. Zowel het ministerie van Volksgezondheid, Welzijn en Sport als de Vereniging Nederlandse Gemeenten erkennen de stichting als een sterk voorbeeld op het gebied van preventie.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Studenten krijgen de kans om samen met studenten van andere (inter)nationale disciplines en opleidingen samen te werken. Dit doen ze onder begeleiding en coaching van professionals van DDA bureaus, denk aan strategen, designers of developers en het team van Join Us. De uitgelezen kans om studenten aan het werk te zien! Op basis van een briefing gaan de teams van studenten aan de slag om uiteindelijk de oplossing te pitchen aan een professionele jury. Hoe die opdracht er uit gaat zien? Daar vertellen we je snel meer over..</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Heb je vragen of wil je je nu al opgeven als begeleider van een team? Mail dan naar info@dutchdigitalagencies.com. We zijn op zoek naar 7 coaches om 7 teams van studenten te begeleiden.</p>
<!-- /wp:paragraph -->",https://dutchdigitalagencies.com/wp-content/uploads/2024/08/RemyOnline-107321-scaled.jpg,"2024-08-28 08:33:48","7 uur",,25/10/2024,Eindhoven,
162089,https://dutchdigitalagencies.com/event/webinar-subsidies/,"Webinar Subsidies",,https://dutchdigitalagencies.com/wp-content/uploads/2024/08/subsidie.jpg,"2024-08-29 09:48:13",1,,23/09/2024,Online,https://dda.livits.net/bijeenkomsten/openbaar/subsidies
162142,https://dutchdigitalagencies.com/event/webinar-b-corp-certificering/,"Webinar B Corp certificering",,https://dutchdigitalagencies.com/wp-content/uploads/2024/09/b-corp.jpg,"2024-09-11 14:30:45","1 uur",,08/10/2024,Online,https://dda.livits.net/bijeenkomsten/openbaar/webinar-b-corp-certificering
162161,https://dutchdigitalagencies.com/event/webinar-ongewenst-gedrag/,"Webinar Ongewenst Gedrag",,https://dutchdigitalagencies.com/wp-content/uploads/2024/09/iStock-1180459816.jpg,"2024-09-13 13:11:48",1,,17/10/2024,Online,https://dda.livits.net/bijeenkomsten/openbaar/webinar-ongewenst-gedrag
162178,https://dutchdigitalagencies.com/event/webinar-homeshoring-vs-op-kantoor-werken/,"Webinar Homeshoring vs. Op kantoor werken","<!-- wp:paragraph -->
<p>Op 24 oktober 2024 organiseert DDA voor haar leden een webinar over het nog steeds veelbesproken onderwerp: thuiswerken vs op kantoor werken. Wij zien en merken dat dit een onderwerp is waar veel organisaties nog geen ei over hebben gelegd en met die reden gaan we tijdens dit webinar een aantal verschillende smaakjes in kaart</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Piet Scheeren van fresk.digital heeft een bureau waarbij iedereen remote werkt. Teams komen samen op een plek waar zij zelf willen en wanneer zij dat willen. Voor Piet en zijn team de perfecte manier van werken. Nils van den Broek van het bureau Valsplat heeft na de pandemie met zijn team een geweldig mooie boerderij buiten de Randstad betrokken. Zijn teams mogen hier komen en gaan wanneer zij dat willen. Voor Valsplat was het even spannend toen zij naar dit unieke plekje buiten de stad verhuisden, maar deze beslissing heeft boven verwachting goed uitgepakt. Het team het Rotterdamse DotControl bleek na de pandemie meer behoefte te hebben aan samenkomst en een vaste inspirerende werkplek. Met die reden werken alle medewerkers van DotControl nu weer 4 dagen per week op kantoor. En dat werkt!</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Piet, Nils en Sherina zullen tijdens deze webinar inzichtelijk maken hoe zij werken, waarom dit zo goed werkt voor hen, wat hun best practices zijn, maar ook wat er fout ging tijdens de integratie en communicatie en ook zullen zij een aantal tips&amp;tricks met jullie delen. Er zal voldoende tijd en ruimte zijn om vragen te stellen.</p>
<!-- /wp:paragraph -->",https://dutchdigitalagencies.com/wp-content/uploads/2024/09/webinar.jpeg,"2024-09-18 10:52:07","1 uur",,24/10/2024,Online,https://dda.livits.net/bijeenkomsten/openbaar/webinar-homeshoring-vs.-op-kantoor-werken
162186,https://dutchdigitalagencies.com/event/han-bedrijvenmarkt-hbo-ict-en-cmd/,"HAN Bedrijvenmarkt HBO-ICT en CMD","<!-- wp:paragraph -->
<p>Ook dit jaar organiseert de Hogeschool in Arnhem en Nijmegen op 13 november weer een Bedrijvenmarkt van 11.00-13.30 uur op de locatie in Arnhem voor hun opleidingen HBO-ICT en CMD. Op deze Bedrijvenmarkt kun je in contact komen met studenten die op zoek zijn naar een meewerkstage of een afstudeeropdracht. Zo weet je precies wie van hen perfect zou passen binnen jullie organisatie. Op <a href=""https://www.han.nl/samenwerken/stagiairs-afstudeerders/it-mediadesign/"">de site</a> van de HAN vind je meer informatie hierover en alle voorwaarden.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Speciaal voor DDA leden uit deze regio zullen wij weer present zijn met een kleine stand. We hebben op deze stand plek voor nog 3 bureaus die het leuk vinden om studenten te enthousiasmeren over het werken bij een bureau. Op dit moment hebben we genoeg aanmeldingen. Mocht daar verandering in komen, laten we het weten.</p>
<!-- /wp:paragraph -->",https://dutchdigitalagencies.com/wp-content/uploads/2024/09/IMG_9970-scaled.jpg,"2024-09-18 12:12:13","2,5 uur",,13/11/2024,Arnhem,
162213,https://dutchdigitalagencies.com/event/dda-ledenbijeenkomst-3/,"DDA Ledenbijeenkomst","<!-- wp:paragraph -->
<p>Op 7 november is het tijd voor de tweede ledenbijeenkomst van dit jaar. Naast alle informatie over de komende en afgelopen periode staan er wat bestuurswissels op het programma en gaan we weer bijpraten, van gedachten wisselen, borrelen en lekker eten!</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>We starten om 16:00 en zullen uiterlijk 21:00 afronden.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Adres:<br></strong>Landgoed Vollenhoven<br>Utrechtseweg 59<br>3732HA De Bilt</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>We maken op het landgoed gebruik van de Oranjerie. De locatie is goed met de auto bereikbaar. Voer bovenstaand adres in je navigatie en volg op het landgoed de borden naar de Oranjerie.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Voor degenen die liever met de trein willen komen regelen we een pendelbus van en naar Utrecht centraal. De bus vertrekt stipt om 15:30 en 20:30. Als je hier gebruik van wilt maken, geef dat dan aan bij de aanmelding.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>De uitnodiging is per mail verzonden. Ben je wel bureau eigenaar en heb je nog geen invite ontvangen? Laat het ons dan even weten via info@dutchdigitalagencies.com</p>
<!-- /wp:paragraph -->",https://dutchdigitalagencies.com/wp-content/uploads/2024/09/1K2A8104.jpg,"2024-09-23 10:12:10","4,5",,07/11/2024,"De Bilt",
162228,https://dutchdigitalagencies.com/event/hr-dag/,"HR dag",,https://dutchdigitalagencies.com/wp-content/uploads/2024/09/HR-Dag.jpg,"2024-09-27 10:26:09",8,,14/11/2024,Amersfoort,https://dda.livits.net/bijeenkomsten/openbaar/hr-dag
162580,https://dutchdigitalagencies.com/event/webinar-wet-dba/,"Webinar Wet DBA",,https://dutchdigitalagencies.com/wp-content/uploads/2024/11/Wet_DBA.webp,"2024-11-29 16:31:10","1 uur",0,17/12/2024,Online,https://dda.livits.net/bijeenkomsten/openbaar/wet-dba
162607,https://dutchdigitalagencies.com/event/webinar-omgaan-met-verlies-en-rouw-op-de-werkvloer-ism-dearly/,"Webinar - Omgaan met verlies en rouw op de werkvloer ism Dearly",,https://dutchdigitalagencies.com/wp-content/uploads/2024/12/DSC_5555-scaled.jpg,"2024-12-07 10:36:14","1 uur",0,04/02/2025,Online,https://dda.livits.net/bijeenkomsten/openbaar/webinar-omgaan-met-verlies-en-rouw-op-de-werkvloer-ism-dearly
